,airline,airline_id,airline_name,source_airport_iata,source_airport_icao,source_airport_id,source_airport_name,source_city,source_state,source_country,source_lat,source_lon,source_wiki,source_altitude,dest_airport_iata,dest_airport_icao,dest_airport_id,dest_airport_name,dest_city,dest_state,dest_country,dest_lat,dest_lon,dest_wiki,dest_altitude,codeshare,stops,equipment
25530,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,MKE,KMKE,3717,General Mitchell International Airport,Milwaukee,WI,United States,42.94720077514648,-87.89659881591797,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,723.0,Y,0,73W
25531,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,MSP,KMSP,3858,Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,MN,United States,44.882,-93.221802,http://en.wikipedia.org/wiki/Minneapolis-Saint_Paul_International_Airport,841.0,Y,0,73W
25532,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,MSY,KMSY,3861,Louis Armstrong New Orleans International Airport,New Orleans,LA,United States,29.99340057373047,-90.25800323486328,http://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,4.0,Y,0,73W
25533,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,OKC,KOKC,3863,Will Rogers World Airport,Oklahoma City,OK,United States,35.39310073852539,-97.60070037841795,http://en.wikipedia.org/wiki/Will_Rogers_World_Airport,1295.0,Y,0,73C
25534,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,OMA,KOMA,3454,Eppley Airfield,Omaha,NE,United States,41.3032,-95.894096,http://en.wikipedia.org/wiki/Eppley_Airfield,984.0,Y,0,73W
25535,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,PHL,KPHL,3752,Philadelphia International Airport,Philadelphia,PA,United States,39.87189865112305,-75.24109649658203,http://en.wikipedia.org/wiki/Philadelphia_International_Airport,36.0,Y,0,73C
25536,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,RDU,KRDU,3626,Raleigh Durham International Airport,Raleigh-durham,NC,United States,35.87760162353516,-78.7874984741211,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,435.0,Y,0,73W
25537,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,SAT,KSAT,3621,San Antonio International Airport,San Antonio,TX,United States,29.533700942993164,-98.46980285644533,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,809.0,Y,0,73C
25538,FL,1316,AirTran Airways,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,Y,0,73W
25539,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,ALB,KALB,3864,Albany International Airport,Albany,NY,United States,42.74829864501953,-73.80169677734375,http://en.wikipedia.org/wiki/Albany_International_Airport,285.0,Y,0,73W
25540,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,ATL,KATL,3682,Hartsfield Jackson Atlanta International Airport,Atlanta,GA,United States,33.6367,-84.428101,http://en.wikipedia.org/wiki/Hartsfield-Jackson_Atlanta_International_Airport,1026.0,,0,717
25541,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,BDL,KBDL,3825,Bradley International Airport,Windsor Locks,CT,United States,41.9388999939,-72.68319702149999,http://en.wikipedia.org/wiki/Bradley_International_Airport,173.0,Y,0,73C
25542,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,BHM,KBHM,3811,Birmingham-Shuttlesworth International Airport,Birmingham,AL,United States,33.56290054,-86.75350189,http://en.wikipedia.org/wiki/Birmingham_International_Airport_(US),650.0,Y,0,73W
25543,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,BWI,KBWI,3849,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,MD,United States,39.1754,-76.668297,http://en.wikipedia.org/wiki/Baltimore-Washington_International_Thurgood_Marshall_Airport,146.0,,0,717
25544,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,CAK,KCAK,4112,Akron Canton Regional Airport,Akron,OH,United States,40.91609954833984,-81.44219970703125,http://en.wikipedia.org/wiki/Akron-Canton_Regional_Airport,1228.0,,0,717
25545,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,CMH,KCMH,3759,John Glenn Columbus International Airport,Columbus,OH,United States,39.998001,-82.891899,http://en.wikipedia.org/wiki/Port_Columbus_International_Airport,815.0,Y,0,73W
25546,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,DAY,KDAY,3627,James M Cox Dayton International Airport,Dayton,OH,United States,39.90240097045898,-84.21939849853516,http://en.wikipedia.org/wiki/Dayton_International_Airport,1009.0,,0,717
25547,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,EYW,KEYW,3875,Key West International Airport,Key West,FL,United States,24.556100845336918,-81.75959777832031,http://en.wikipedia.org/wiki/Key_West_International_Airport,3.0,Y,0,73W
25548,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,FLL,KFLL,3533,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,FL,United States,26.072599,-80.152702,http://en.wikipedia.org/wiki/Fort_Lauderdale-Hollywood_International_Airport,9.0,Y,0,73W
25549,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,HOU,KHOU,3566,William P Hobby Airport,Houston,TX,United States,29.64539909,-95.27890015,http://en.wikipedia.org/wiki/William_P._Hobby_Airport,46.0,Y,0,73W 73C
25550,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,IND,KIND,3585,Indianapolis International Airport,Indianapolis,IN,United States,39.7173,-86.294403,http://en.wikipedia.org/wiki/Indianapolis_International_Airport,797.0,,0,717
25551,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,ISP,KISP,3857,Long Island Mac Arthur Airport,Islip,NY,United States,40.79520035,-73.10019684,http://en.wikipedia.org/wiki/Long_Island_MacArthur_Airport,99.0,Y,0,73W
25552,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,MCI,KMCI,3458,Kansas City International Airport,Kansas City,MO,United States,39.2976,-94.713898,https://en.wikipedia.org/wiki/Kansas_City_International_Airport,1026.0,Y,0,73C
25553,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,MDW,KMDW,3747,Chicago Midway International Airport,Chicago,IL,United States,41.785999,-87.752403,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,620.0,Y,0,73W
25554,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,MKE,KMKE,3717,General Mitchell International Airport,Milwaukee,WI,United States,42.94720077514648,-87.89659881591797,http://en.wikipedia.org/wiki/General_Mitchell_International_Airport,723.0,Y,0,73C
25555,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,MSY,KMSY,3861,Louis Armstrong New Orleans International Airport,New Orleans,LA,United States,29.99340057373047,-90.25800323486328,http://en.wikipedia.org/wiki/Louis_Armstrong_New_Orleans_International_Airport,4.0,Y,0,73W 733
25556,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,PDX,KPDX,3720,Portland International Airport,Portland,OR,United States,45.58869934,-122.5979996,http://en.wikipedia.org/wiki/Portland_International_Airport,31.0,Y,0,73H
25557,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,PHX,KPHX,3462,Phoenix Sky Harbor International Airport,Phoenix,AZ,United States,33.43429946899414,-112.01200103759766,http://en.wikipedia.org/wiki/Phoenix_Sky_Harbor_International_Airport,1135.0,Y,0,73W
25558,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,PIT,KPIT,3570,Pittsburgh International Airport,Pittsburgh,PA,United States,40.49150085,-80.23290253,http://en.wikipedia.org/wiki/Pittsburgh_International_Airport,1203.0,,0,717
25559,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,PVD,KPVD,3641,Theodore Francis Green State Airport,Providence,RI,United States,41.732601,-71.420403,http://en.wikipedia.org/wiki/T._F._Green_Airport,55.0,Y,0,73W 73H
25560,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,RDU,KRDU,3626,Raleigh Durham International Airport,Raleigh-durham,NC,United States,35.87760162353516,-78.7874984741211,http://en.wikipedia.org/wiki/Raleigh-Durham_International_Airport,435.0,Y,0,73W
25561,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,SAT,KSAT,3621,San Antonio International Airport,San Antonio,TX,United States,29.533700942993164,-98.46980285644533,http://en.wikipedia.org/wiki/San_Antonio_International_Airport,809.0,Y,0,73W
25562,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,SEA,KSEA,3577,Seattle Tacoma International Airport,Seattle,WA,United States,47.449001,-122.308998,http://en.wikipedia.org/wiki/Seattle-Tacoma_International_Airport,433.0,Y,0,73W
25564,FL,1316,AirTran Airways,TPA,KTPA,3646,Tampa International Airport,Tampa,FL,United States,27.975500106811523,-82.533203125,http://en.wikipedia.org/wiki/Tampa_International_Airport,26.0,STL,KSTL,3678,St Louis Lambert International Airport,St. Louis,MO,United States,38.748697,-90.370003,http://en.wikipedia.org/wiki/Lambert-St._Louis_International_Airport,618.0,Y,0,73C
25565,FL,1316,AirTran Airways,TUL,KTUL,3855,Tulsa International Airport,Tulsa,OK,United States,36.19839859008789,-95.88809967041016,http://en.wikipedia.org/wiki/Tulsa_International_Airport,677.0,DEN,KDEN,3751,Denver International Airport,Denver,CO,United States,39.861698150635,-104.672996521,http://en.wikipedia.org/wiki/Denver_International_Airport,5431.0,Y,0,73W
25566,FL,1316,AirTran Airways,TUS,KTUS,3636,Tucson International Airport,Tucson,AZ,United States,32.1161003112793,-110.94100189208984,http://en.wikipedia.org/wiki/Tucson_International_Airport,2643.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,Y,0,73W
25567,FL,1316,AirTran Airways,TUS,KTUS,3636,Tucson International Airport,Tucson,AZ,United States,32.1161003112793,-110.94100189208984,http://en.wikipedia.org/wiki/Tucson_International_Airport,2643.0,LAX,KLAX,3484,Los Angeles International Airport,Los Angeles,CA,United States,33.94250107,-118.4079971,http://en.wikipedia.org/wiki/Los_Angeles_International_Airport,125.0,Y,0,73C
25568,FL,1316,AirTran Airways,TUS,KTUS,3636,Tucson International Airport,Tucson,AZ,United States,32.1161003112793,-110.94100189208984,http://en.wikipedia.org/wiki/Tucson_International_Airport,2643.0,MDW,KMDW,3747,Chicago Midway International Airport,Chicago,IL,United States,41.785999,-87.752403,http://en.wikipedia.org/wiki/Chicago_Midway_International_Airport,620.0,Y,0,73H
25569,FL,1316,AirTran Airways,TUS,KTUS,3636,Tucson International Airport,Tucson,AZ,United States,32.1161003112793,-110.94100189208984,http://en.wikipedia.org/wiki/Tucson_International_Airport,2643.0,SJC,KSJC,3748,Norman Y. Mineta San Jose International Airport,San Jose,CA,United States,37.362598,-121.929001,http://en.wikipedia.org/wiki/San_Jose_International_Airport,62.0,Y,0,73W
28855,G4,35,Allegiant Air,ABE,KABE,4355,Lehigh Valley International Airport,Allentown,PA,United States,40.652099609375,-75.44080352783203,http://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,393.0,MYR,KMYR,3515,Myrtle Beach International Airport,Myrtle Beach,SC,United States,33.6796989441,-78.9282989502,http://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport,25.0,,0,M80
28856,G4,35,Allegiant Air,ABE,KABE,4355,Lehigh Valley International Airport,Allentown,PA,United States,40.652099609375,-75.44080352783203,http://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,393.0,PGD,KPGD,7056,Charlotte County Airport,Punta Gorda,FL,United States,26.92020035,-81.9905014,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Florida),26.0,,0,M80
28857,G4,35,Allegiant Air,ABE,KABE,4355,Lehigh Valley International Airport,Allentown,PA,United States,40.652099609375,-75.44080352783203,http://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,393.0,PIE,KPIE,3617,St Petersburg Clearwater International Airport,St. Petersburg,FL,United States,27.91020012,-82.68740082,http://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport,11.0,,0,M80 320
28858,G4,35,Allegiant Air,ABE,KABE,4355,Lehigh Valley International Airport,Allentown,PA,United States,40.652099609375,-75.44080352783203,http://en.wikipedia.org/wiki/Lehigh_Valley_International_Airport,393.0,SFB,KSFB,4167,Orlando Sanford International Airport,Sanford,FL,United States,28.7775993347168,-81.23750305175781,http://en.wikipedia.org/wiki/Orlando_Sanford_International_Airport,55.0,,0,320 M80
28859,G4,35,Allegiant Air,ATW,KATW,4047,Appleton International Airport,Appleton,WI,United States,44.2580986023,-88.5190963745,http://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport,918.0,AZA,KIWA,6505,Phoenix-Mesa-Gateway Airport,Mesa,AZ,United States,33.30780029,-111.6549988,http://en.wikipedia.org/wiki/Williams_Gateway_Airport,1382.0,,0,M80
28860,G4,35,Allegiant Air,ATW,KATW,4047,Appleton International Airport,Appleton,WI,United States,44.2580986023,-88.5190963745,http://en.wikipedia.org/wiki/Outagamie_County_Regional_Airport,918.0,LAS,KLAS,3877,McCarran International Airport,Las Vegas,NV,United States,36.08010101,-115.1520004,http://en.wikipedia.org/wiki/McCarran_International_Airport,2181.0,,0,M80
